Ticker,Expiration,strike,Type,bid,ask,lastPrice,volume,openInterest
NFLX,2026-09-18,760.0,Put,19.65,22.55,20.45,1.0,12.0
NFLX,2026-09-18,770.0,Call,389.0,395.35,399.0,,1.0
NFLX,2026-09-18,770.0,Put,20.95,23.2,20.55,4.0,25.0
NFLX,2026-09-18,780.0,Put,21.85,25.5,23.4,2.0,29.0
NFLX,2026-09-18,790.0,Call,373.0,378.9,379.65,2.0,2.0
NFLX,2026-09-18,790.0,Put,23.7,27.05,22.5,2.0,15.0
NFLX,2026-09-18,800.0,Call,365.0,373.0,355.0,1.0,5.0
NFLX,2026-09-18,800.0,Put,25.25,28.0,23.3,3.0,291.0
NFLX,2026-09-18,810.0,Call,461.2,470.95,466.37,1.0,1.0
NFLX,2026-09-18,810.0,Put,26.85,30.4,32.42,2.0,12.0
NFLX,2026-09-18,820.0,Put,28.35,32.15,30.95,4.0,14.0
NFLX,2026-09-18,830.0,Call,341.0,349.0,330.85,1.0,11.0
NFLX,2026-09-18,830.0,Put,30.25,34.05,35.3,1.0,58.0
NFLX,2026-09-18,840.0,Call,333.0,341.0,376.0,1.0,3.0
NFLX,2026-09-18,840.0,Put,31.9,36.0,32.89,20.0,23.0
NFLX,2026-09-18,850.0,Call,325.0,334.0,318.74,2.0,12.0
NFLX,2026-09-18,850.0,Put,33.85,38.05,30.84,1.0,27.0
NFLX,2026-09-18,860.0,Call,318.0,326.0,340.0,3.0,5.0
NFLX,2026-09-18,860.0,Put,35.85,40.25,41.7,1.0,27.0
NFLX,2026-09-18,870.0,Call,310.25,318.2,304.0,1.0,13.0
NFLX,2026-09-18,870.0,Put,37.95,42.5,41.1,1.0,7.0
NFLX,2026-09-18,880.0,Call,303.0,311.0,295.55,2.0,1.0
NFLX,2026-09-18,880.0,Put,40.15,45.05,43.05,50.0,58.0
NFLX,2026-09-18,890.0,Call,295.0,301.95,288.0,2.0,2.0
NFLX,2026-09-18,890.0,Put,42.6,47.05,48.85,2.0,42.0
NFLX,2026-09-18,900.0,Call,288.0,294.6,285.67,1.0,20.0
NFLX,2026-09-18,900.0,Put,44.5,49.85,45.52,3.0,175.0
NFLX,2026-09-18,910.0,Call,281.0,287.1,265.26,1.0,3.0
NFLX,2026-09-18,910.0,Put,47.55,51.85,47.5,1.0,15.0
NFLX,2026-09-18,920.0,Call,274.75,280.0,285.6,5.0,9.0
NFLX,2026-09-18,920.0,Put,50.15,55.1,44.9,1.0,40.0
NFLX,2026-09-18,930.0,Call,267.7,273.5,259.1,5.0,6.0
NFLX,2026-09-18,930.0,Put,52.3,57.9,56.0,1.0,38.0
NFLX,2026-09-18,940.0,Call,260.1,266.65,267.46,2.0,9.0
NFLX,2026-09-18,940.0,Put,55.7,59.95,50.3,1.0,81.0
NFLX,2026-09-18,950.0,Call,253.0,259.45,274.0,1.0,11.0
NFLX,2026-09-18,950.0,Put,58.0,64.15,61.9,1.0,60.0
NFLX,2026-09-18,960.0,Call,246.0,254.0,259.6,7.0,33.0
NFLX,2026-09-18,960.0,Put,60.95,67.25,63.93,5.0,122.0
NFLX,2026-09-18,970.0,Call,240.2,246.7,247.17,11.0,16.0
NFLX,2026-09-18,970.0,Put,64.85,69.35,58.12,1.0,32.0
NFLX,2026-09-18,980.0,Call,233.0,239.8,243.6,1.0,6.0
NFLX,2026-09-18,980.0,Put,68.15,71.5,65.0,1.0,54.0
NFLX,2026-09-18,990.0,Call,228.35,233.45,263.7,2.0,9.0
NFLX,2026-09-18,990.0,Put,71.5,77.0,70.48,3.0,172.0
NFLX,2026-09-18,1000.0,Call,221.0,227.25,229.29,14.0,57.0
NFLX,2026-09-18,1000.0,Put,75.05,79.65,77.33,41.0,345.0
NFLX,2026-09-18,1010.0,Call,215.0,221.65,222.88,4.0,4.0
NFLX,2026-09-18,1010.0,Put,78.65,83.85,83.0,1.0,27.0
NFLX,2026-09-18,1020.0,Call,209.95,215.65,232.44,1.0,12.0
NFLX,2026-09-18,1020.0,Put,81.85,87.45,94.02,1.0,29.0
NFLX,2026-09-18,1030.0,Call,203.0,209.25,211.31,4.0,7.0
NFLX,2026-09-18,1030.0,Put,86.35,91.9,86.84,2.0,31.0
NFLX,2026-09-18,1040.0,Call,198.2,204.05,187.05,1.0,5.0
NFLX,2026-09-18,1040.0,Put,90.35,94.9,94.95,1.0,55.0
NFLX,2026-09-18,1050.0,Call,191.45,198.45,197.89,1.0,11.0
NFLX,2026-09-18,1050.0,Put,93.7,100.2,85.1,1.0,55.0
NFLX,2026-09-18,1060.0,Call,186.9,192.75,194.21,2.0,7.0
NFLX,2026-09-18,1060.0,Put,98.7,103.35,99.5,2.0,36.0
NFLX,2026-09-18,1070.0,Call,180.0,187.75,202.48,1.0,8.0
NFLX,2026-09-18,1070.0,Put,102.2,108.3,110.61,1.0,13.0
NFLX,2026-09-18,1080.0,Call,175.15,182.45,204.65,6.0,34.0
NFLX,2026-09-18,1080.0,Put,107.5,113.1,95.68,1.0,14.0
NFLX,2026-09-18,1090.0,Call,170.0,178.0,180.82,1.0,44.0
NFLX,2026-09-18,1090.0,Put,112.1,116.7,109.95,9.0,58.0
NFLX,2026-09-18,1100.0,Call,166.05,171.9,173.0,1.0,336.0
NFLX,2026-09-18,1100.0,Put,116.8,122.5,115.0,1.0,562.0
NFLX,2026-09-18,1110.0,Call,160.0,168.0,167.24,26.0,72.0
NFLX,2026-09-18,1110.0,Put,120.0,128.05,123.34,17.0,57.0
NFLX,2026-09-18,1120.0,Call,156.25,162.15,163.25,5.0,33.0
NFLX,2026-09-18,1120.0,Put,126.55,131.95,128.0,1.0,34.0
NFLX,2026-09-18,1140.0,Call,145.0,152.9,153.95,3.0,23.0
NFLX,2026-09-18,1140.0,Put,136.8,142.05,119.95,1.0,164.0
NFLX,2026-09-18,1160.0,Call,136.0,143.8,143.47,1.0,44.0
NFLX,2026-09-18,1160.0,Put,147.5,154.4,132.8,3.0,327.0
NFLX,2026-09-18,1180.0,Call,128.0,137.0,133.05,73.0,70.0
NFLX,2026-09-18,1180.0,Put,158.65,165.5,173.81,2.0,58.0
NFLX,2026-09-18,1200.0,Call,120.0,126.95,126.0,4.0,141.0
NFLX,2026-09-18,1200.0,Put,170.0,178.0,150.0,1.0,136.0
NFLX,2026-09-18,1220.0,Call,113.3,119.2,142.77,1.0,78.0
NFLX,2026-09-18,1220.0,Put,182.45,189.6,197.31,1.0,72.0
NFLX,2026-09-18,1240.0,Call,105.0,113.4,118.44,1.0,77.0
NFLX,2026-09-18,1240.0,Put,194.8,201.95,206.0,1.0,34.0
NFLX,2026-09-18,1250.0,Call,101.0,109.85,108.85,22.0,49.0
NFLX,2026-09-18,1250.0,Put,201.0,209.85,218.57,1.0,22.0
NFLX,2026-09-18,1260.0,Call,98.0,105.65,107.2,3.0,49.0
NFLX,2026-09-18,1260.0,Put,208.0,215.15,155.75,5.0,66.0
NFLX,2026-09-18,1280.0,Call,93.75,98.25,95.75,7.0,44.0
NFLX,2026-09-18,1280.0,Put,221.0,230.0,223.85,2.0,30.0
NFLX,2026-09-18,1300.0,Call,87.7,93.5,89.5,2.0,210.0
NFLX,2026-09-18,1300.0,Put,236.0,242.65,212.38,1.0,70.0
NFLX,2026-09-18,1320.0,Call,81.75,86.25,103.16,7.0,38.0
NFLX,2026-09-18,1320.0,Put,250.0,256.95,210.2,21.0,49.0
NFLX,2026-09-18,1340.0,Call,74.15,82.05,81.75,2.0,129.0
NFLX,2026-09-18,1340.0,Put,265.0,273.0,257.75,1.0,5.0
NFLX,2026-09-18,1350.0,Call,72.0,79.4,75.7,5.0,182.0
NFLX,2026-09-18,1350.0,Put,272.0,280.0,281.39,1.0,4.0
NFLX,2026-09-18,1360.0,Call,70.7,75.75,65.81,3.0,70.0
NFLX,2026-09-18,1360.0,Put,220.05,229.0,219.6,,1.0
NFLX,2026-09-18,1380.0,Call,64.0,71.4,68.85,2.0,31.0
NFLX,2026-09-18,1380.0,Put,295.0,303.0,291.0,2.0,4.0
NFLX,2026-09-18,1400.0,Call,60.05,66.45,76.5,1.0,187.0
NFLX,2026-09-18,1400.0,Put,311.0,319.0,325.54,1.0,110.0
NFLX,2026-09-18,1420.0,Call,56.0,62.05,55.6,1.0,57.0
NFLX,2026-09-18,1420.0,Put,257.45,265.45,263.53,,1.0
NFLX,2026-09-18,1440.0,Call,52.1,59.05,53.7,3.0,51.0
NFLX,2026-09-18,1440.0,Put,343.0,352.0,260.36,,1.0
NFLX,2026-09-18,1460.0,Call,48.6,55.15,64.9,7.0,33.0
NFLX,2026-09-18,1460.0,Put,360.0,368.0,381.72,4.0,3.0
NFLX,2026-09-18,1480.0,Call,46.85,50.9,44.98,1.0,109.0
NFLX,2026-09-18,1480.0,Put,377.0,385.0,389.0,5.0,5.0
NFLX,2026-09-18,1500.0,Call,43.65,47.6,50.0,1.0,250.0
NFLX,2026-09-18,1500.0,Put,394.0,403.0,397.17,2.0,87.0
NFLX,2026-09-18,1520.0,Call,40.5,44.8,45.75,2.0,73.0
NFLX,2026-09-18,1540.0,Call,38.2,41.75,49.55,4.0,37.0
NFLX,2026-09-18,1550.0,Call,36.15,41.2,39.71,10.0,41.0
NFLX,2026-09-18,1550.0,Put,440.0,448.0,462.67,,2.0
NFLX,2026-09-18,1560.0,Call,35.3,38.9,47.4,2.0,30.0
NFLX,2026-09-18,1560.0,Put,370.2,374.95,356.7,1.0,1.0
NFLX,2026-09-18,1580.0,Call,32.15,37.6,32.95,1.0,66.0
NFLX,2026-09-18,1600.0,Call,30.0,34.35,34.4,3.0,36.0
NFLX,2026-09-18,1600.0,Put,403.0,410.85,385.0,,2.0
NFLX,2026-09-18,1620.0,Call,28.0,32.25,32.0,1.0,54.0
NFLX,2026-09-18,1620.0,Put,505.0,513.0,505.5,4.0,2.0
NFLX,2026-09-18,1640.0,Call,26.15,30.3,27.29,1.0,18.0
NFLX,2026-09-18,1640.0,Put,0.0,0.0,412.62,,1.0
NFLX,2026-09-18,1650.0,Call,25.7,28.95,29.35,2.0,28.0
NFLX,2026-09-18,1650.0,Put,446.05,454.85,403.25,,0.0
NFLX,2026-09-18,1660.0,Call,24.85,28.8,29.25,1.0,9.0
NFLX,2026-09-18,1660.0,Put,455.05,463.7,512.75,1.0,1.0
NFLX,2026-09-18,1680.0,Call,22.85,26.7,32.15,1.0,36.0
NFLX,2026-09-18,1680.0,Put,474.35,479.5,430.5,,1.0
NFLX,2026-09-18,1700.0,Call,22.05,24.85,39.3,6.0,92.0
NFLX,2026-09-18,1700.0,Put,492.35,499.55,433.65,1.0,1.0
NFLX,2026-09-18,1720.0,Call,19.85,24.1,27.48,4.0,14.0
NFLX,2026-09-18,1720.0,Put,511.3,517.3,437.35,1.0,1.0
NFLX,2026-09-18,1740.0,Call,19.6,22.25,21.1,2.0,41.0
NFLX,2026-09-18,1740.0,Put,529.55,537.15,448.54,,0.0
NFLX,2026-09-18,1750.0,Call,17.95,22.0,25.22,10.0,19.0
NFLX,2026-09-18,1750.0,Put,539.05,546.35,556.2,1.0,0.0
NFLX,2026-09-18,1760.0,Call,17.45,20.85,17.4,12.0,29.0
NFLX,2026-09-18,1780.0,Call,16.3,19.55,20.16,1.0,52.0
NFLX,2026-09-18,1800.0,Call,15.6,18.75,20.85,1.0,48.0
NFLX,2026-09-18,1800.0,Put,683.0,692.0,689.37,2.0,0.0
NFLX,2026-09-18,1820.0,Call,14.3,17.35,17.3,1.0,2.0
NFLX,2026-09-18,1840.0,Call,13.35,16.75,19.05,2.0,74.0
NFLX,2026-09-18,1860.0,Call,13.4,15.7,14.5,1.0,3.0
NFLX,2026-09-18,1900.0,Call,11.85,13.8,15.48,1.0,42.0
NFLX,2026-09-18,1920.0,Call,11.1,13.0,12.3,1.0,53.0
NFLX,2026-09-18,2400.0,Call,2.75,4.4,3.24,11.0,171.0
NFLX,2026-09-18,2410.0,Call,2.56,4.0,3.3,1.0,2.0
NFLX,2026-09-18,2430.0,Call,1.8,4.15,3.1,3.0,13.0
NFLX,2026-09-18,2440.0,Call,2.18,3.9,4.6,1.0,20.0
NFLX,2026-09-18,2450.0,Call,1.67,4.0,3.1,1.0,3.0
NFLX,2026-09-18,2460.0,Call,1.61,3.95,3.19,1.0,2.0
NFLX,2026-09-18,2470.0,Call,1.47,3.7,2.15,1.0,4.0
NFLX,2026-09-18,2480.0,Call,1.48,3.8,1.92,5.0,5.0
NFLX,2026-09-18,2500.0,Call,1.61,3.7,2.9,25.0,25.0
NFLX,2026-09-18,2520.0,Call,1.25,3.55,3.55,1.0,3.0
NFLX,2026-09-18,2540.0,Call,2.76,4.05,5.08,3.0,53.0
NFLX,2026-09-18,2560.0,Call,1.04,3.35,2.52,1.0,8.0
NFLX,2026-09-18,2580.0,Call,1.13,3.2,2.47,1.0,1.0
NFLX,2026-09-18,2590.0,Call,0.9,3.2,2.42,1.0,3.0
NFLX,2026-09-18,2600.0,Call,1.5,2.76,2.65,2.0,13.0
NFLX,2026-09-18,2610.0,Call,0.8,3.1,3.55,2.0,3.0
NFLX,2026-09-18,2620.0,Call,1.54,2.83,2.36,1.0,20.0
NFLX,2026-09-18,2630.0,Call,1.3,2.97,2.46,6.0,9.0
NFLX,2026-09-18,2640.0,Call,0.67,2.93,1.93,1.0,7.0
NFLX,2026-09-18,2650.0,Call,1.23,2.87,2.14,4.0,92.0
NFLX,2026-09-18,2660.0,Call,1.68,2.85,2.2,2.0,273.0
NFLX,2026-10-16,40.0,Call,0.0,0.0,48.75,,0.0
NFLX,2026-10-16,50.0,Call,0.0,0.0,40.0,1.0,0.0
NFLX,2026-10-16,50.0,Put,0.0,0.0,0.16,2.0,0.0
NFLX,2026-10-16,55.0,Call,0.0,0.0,40.79,,0.0
NFLX,2026-10-16,55.0,Put,0.0,0.0,0.3,1.0,0.0
NFLX,2026-10-16,60.0,Call,0.0,0.0,30.0,4.0,0.0
NFLX,2026-10-16,60.0,Put,0.0,0.0,0.56,83.0,0.0
NFLX,2026-10-16,65.0,Call,0.0,0.0,28.1,40.0,0.0
NFLX,2026-10-16,65.0,Put,0.0,0.0,0.95,7.0,0.0
NFLX,2026-10-16,70.0,Call,0.0,0.0,21.7,1.0,0.0
NFLX,2026-10-16,70.0,Put,0.0,0.0,1.61,5.0,0.0
NFLX,2026-10-16,75.0,Call,0.0,0.0,17.45,5.0,0.0
NFLX,2026-10-16,75.0,Put,0.0,0.0,2.62,8.0,0.0
NFLX,2026-10-16,80.0,Call,0.0,0.0,13.75,14.0,0.0
NFLX,2026-10-16,80.0,Put,0.0,0.0,3.9,19.0,0.0
NFLX,2026-10-16,85.0,Call,0.0,0.0,10.75,7.0,0.0
NFLX,2026-10-16,85.0,Put,0.0,0.0,5.97,9.0,0.0
NFLX,2026-10-16,90.0,Call,0.0,0.0,8.1,115.0,0.0
NFLX,2026-10-16,90.0,Put,0.0,0.0,8.35,52.0,0.0
NFLX,2026-10-16,95.0,Call,0.0,0.0,6.2,44.0,0.0
NFLX,2026-10-16,95.0,Put,0.0,0.0,10.75,1.0,0.0
NFLX,2026-10-16,100.0,Call,0.0,0.0,4.42,1942.0,0.0
NFLX,2026-10-16,100.0,Put,0.0,0.0,14.65,1.0,0.0
NFLX,2026-10-16,105.0,Call,0.0,0.0,3.23,53.0,0.0
NFLX,2026-10-16,105.0,Put,0.0,0.0,19.67,6.0,0.0
NFLX,2026-10-16,110.0,Call,0.0,0.0,2.39,17.0,0.0
NFLX,2026-10-16,110.0,Put,0.0,0.0,22.86,1.0,0.0
NFLX,2026-10-16,115.0,Call,0.0,0.0,1.83,7.0,0.0
NFLX,2026-10-16,115.0,Put,0.0,0.0,27.63,,0.0
NFLX,2026-10-16,120.0,Call,0.0,0.0,1.35,1.0,0.0
NFLX,2026-10-16,120.0,Put,0.0,0.0,32.18,,0.0
NFLX,2026-10-16,125.0,Call,0.0,0.0,0.97,56.0,0.0
NFLX,2026-10-16,130.0,Call,0.0,0.0,0.75,70.0,0.0
NFLX,2026-10-16,135.0,Call,0.0,0.0,0.58,48.0,0.0
NFLX,2026-10-16,140.0,Call,0.0,0.0,0.52,4.0,0.0
NFLX,2026-10-16,145.0,Call,0.0,0.0,0.36,2.0,0.0
NFLX,2026-10-16,150.0,Call,0.0,0.0,0.36,2.0,0.0
NFLX,2026-10-16,155.0,Call,0.0,0.0,0.25,2.0,0.0
NFLX,2026-10-16,160.0,Call,0.0,0.0,0.18,3.0,0.0
NFLX,2026-10-16,190.0,Call,0.0,0.0,0.05,,0.0
NFLX,2026-11-20,5.0,Call,0.0,0.0,85.35,1.0,0.0
NFLX,2026-11-20,5.0,Put,0.0,0.0,0.02,2.0,0.0
NFLX,2026-11-20,10.0,Put,0.0,0.0,0.02,1.0,0.0
NFLX,2026-11-20,15.0,Put,0.0,0.0,0.02,1.0,0.0
NFLX,2026-11-20,20.0,Call,0.0,0.0,72.0,1.0,0.0
NFLX,2026-11-20,20.0,Put,0.0,0.0,0.03,1.0,0.0
NFLX,2026-11-20,25.0,Call,0.0,0.0,73.57,3.0,0.0
NFLX,2026-11-20,25.0,Put,0.0,2.14,0.17,1.0,41.0
NFLX,2026-11-20,30.0,Call,0.0,0.0,61.73,1.0,0.0
NFLX,2026-11-20,30.0,Put,0.0,0.0,0.29,2.0,0.0
NFLX,2026-11-20,35.0,Call,50.9,54.8,68.05,1.0,2.0
NFLX,2026-11-20,35.0,Put,0.0,0.0,0.07,3.0,0.0
NFLX,2026-11-20,40.0,Call,56.45,60.5,54.75,2.0,28.0
NFLX,2026-11-20,40.0,Put,0.0,0.0,0.08,2.0,0.0
NFLX,2026-11-20,45.0,Call,0.0,0.0,35.05,2.0,0.0
NFLX,2026-11-20,45.0,Put,0.0,0.0,0.17,1.0,0.0
NFLX,2026-11-20,50.0,Call,0.0,0.0,41.08,8.0,0.0
NFLX,2026-11-20,50.0,Put,0.0,0.0,0.3,3.0,0.0
NFLX,2026-11-20,55.0,Call,0.0,0.0,36.73,2.0,0.0
NFLX,2026-11-20,55.0,Put,0.0,0.0,0.7,3.0,0.0
NFLX,2026-11-20,60.0,Call,0.0,0.0,32.82,22.0,0.0
NFLX,2026-11-20,60.0,Put,0.0,0.0,0.83,1.0,0.0
NFLX,2026-11-20,65.0,Call,0.0,0.0,26.1,2.0,0.0
NFLX,2026-11-20,65.0,Put,0.0,0.0,1.44,57.0,0.0
NFLX,2026-11-20,70.0,Call,0.0,0.0,22.25,3.0,0.0
NFLX,2026-11-20,70.0,Put,0.0,0.0,2.26,1.0,0.0
NFLX,2026-11-20,75.0,Call,0.0,0.0,19.0,8.0,0.0
NFLX,2026-11-20,75.0,Put,0.0,0.0,3.45,159.0,0.0
NFLX,2026-11-20,80.0,Call,0.0,0.0,14.75,7.0,0.0
NFLX,2026-11-20,80.0,Put,0.0,0.0,4.95,91.0,0.0
NFLX,2026-11-20,85.0,Call,0.0,0.0,12.05,13.0,0.0
NFLX,2026-11-20,85.0,Put,0.0,0.0,6.75,8.0,0.0
NFLX,2026-11-20,90.0,Call,0.0,0.0,9.53,216.0,0.0
NFLX,2026-11-20,90.0,Put,0.0,0.0,9.3,136.0,0.0
NFLX,2026-11-20,95.0,Call,0.0,0.0,7.25,58.0,0.0
NFLX,2026-11-20,95.0,Put,0.0,0.0,12.09,17.0,0.0
NFLX,2026-11-20,100.0,Call,0.0,0.0,5.55,171.0,0.0
NFLX,2026-11-20,100.0,Put,0.0,0.0,15.0,30.0,0.0
NFLX,2026-11-20,105.0,Call,0.0,0.0,4.25,83.0,0.0
NFLX,2026-11-20,105.0,Put,0.0,0.0,18.21,2.0,0.0
NFLX,2026-11-20,110.0,Call,0.0,0.0,3.3,38.0,0.0
NFLX,2026-11-20,110.0,Put,0.0,0.0,22.79,1.0,0.0
NFLX,2026-11-20,115.0,Call,0.0,0.0,2.65,103.0,0.0
NFLX,2026-11-20,115.0,Put,0.0,0.0,28.04,82.0,0.0
NFLX,2026-11-20,120.0,Call,0.0,0.0,1.95,36.0,0.0
NFLX,2026-11-20,120.0,Put,0.0,0.0,27.95,10.0,0.0
NFLX,2026-11-20,125.0,Call,0.0,0.0,1.5,17.0,0.0
NFLX,2026-11-20,125.0,Put,0.0,0.0,38.37,1.0,0.0
NFLX,2026-11-20,130.0,Call,0.0,0.0,1.19,9.0,0.0
NFLX,2026-11-20,130.0,Put,0.0,0.0,36.5,5.0,0.0
NFLX,2026-11-20,135.0,Call,0.0,0.0,0.97,4.0,0.0
NFLX,2026-11-20,135.0,Put,0.0,0.0,42.07,100.0,0.0
NFLX,2026-11-20,140.0,Call,0.0,0.0,0.69,14.0,0.0
NFLX,2026-11-20,140.0,Put,0.0,0.0,46.73,9.0,0.0
NFLX,2026-11-20,145.0,Call,0.0,0.0,0.64,82.0,0.0
NFLX,2026-11-20,145.0,Put,55.95,60.0,38.41,,0.0
NFLX,2026-11-20,150.0,Call,0.0,0.0,0.45,47.0,0.0
NFLX,2026-11-20,150.0,Put,61.05,65.0,43.04,,0.0
NFLX,2026-11-20,155.0,Call,0.0,0.0,0.4,2.0,0.0
NFLX,2026-11-20,160.0,Call,0.0,0.0,0.3,10.0,0.0
NFLX,2026-11-20,165.0,Call,0.0,0.0,0.22,4.0,0.0
NFLX,2026-11-20,170.0,Call,0.0,0.0,0.23,1.0,0.0
NFLX,2026-11-20,175.0,Call,0.0,0.0,0.22,2.0,0.0
NFLX,2026-11-20,180.0,Call,0.0,0.0,0.13,20.0,0.0
NFLX,2026-12-18,0.5,Call,0.0,0.0,92.18,3.0,0.0
NFLX,2026-12-18,0.5,Put,0.0,0.0,0.12,3.0,0.0
NFLX,2026-12-18,1.0,Call,0.0,0.0,91.9,1.0,0.0
NFLX,2026-12-18,1.0,Put,0.0,0.0,0.01,1.0,0.0
NFLX,2026-12-18,1.5,Call,80.0,84.2,91.92,,1.0
NFLX,2026-12-18,1.5,Put,0.0,0.0,0.01,2.0,0.0
NFLX,2026-12-18,2.0,Call,100.0,109.0,119.18,,100.0
NFLX,2026-12-18,2.0,Put,0.0,0.0,0.01,2.0,0.0
NFLX,2026-12-18,2.5,Put,0.0,0.0,0.01,2.0,0.0
NFLX,2026-12-18,3.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,3.5,Put,0.0,0.0,0.01,6.0,0.0
NFLX,2026-12-18,4.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,4.5,Call,0.0,0.0,73.0,1.0,0.0
NFLX,2026-12-18,4.5,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,5.0,Call,0.0,0.0,82.52,1.0,0.0
NFLX,2026-12-18,5.0,Put,0.0,0.0,0.01,1.0,0.0
NFLX,2026-12-18,6.0,Call,,,54.91,,
NFLX,2026-12-18,6.0,Put,0.0,0.0,0.02,2.0,0.0
NFLX,2026-12-18,7.0,Call,71.0,75.5,86.5,,11.0
NFLX,2026-12-18,7.0,Put,0.0,0.0,0.02,4.0,0.0
NFLX,2026-12-18,8.0,Put,0.0,0.0,0.05,1.0,0.0
NFLX,2026-12-18,9.0,Call,94.0,102.0,113.11,,110.0
NFLX,2026-12-18,9.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,10.0,Call,0.0,0.0,82.0,1.0,0.0
NFLX,2026-12-18,10.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,11.0,Call,,,77.27,,
NFLX,2026-12-18,11.0,Put,0.0,0.0,0.03,3.0,0.0
NFLX,2026-12-18,12.0,Put,0.0,0.0,0.1,4.0,0.0
NFLX,2026-12-18,13.0,Call,0.0,0.0,84.0,2.0,0.0
NFLX,2026-12-18,13.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,14.0,Call,64.0,68.5,75.65,1.0,211.0
NFLX,2026-12-18,14.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,15.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,16.0,Call,0.0,0.0,82.5,1.0,0.0
NFLX,2026-12-18,16.0,Put,0.0,0.0,0.02,1.0,0.0
NFLX,2026-12-18,17.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,18.0,Call,,,70.84,,
NFLX,2026-12-18,18.0,Put,0.0,0.0,0.1,1.0,0.0
NFLX,2026-12-18,18.5,Put,,,0.08,,
NFLX,2026-12-18,19.0,Call,0.0,0.0,77.6,5.0,0.0
NFLX,2026-12-18,19.0,Put,0.0,1.0,0.06,6.0,3584.0
NFLX,2026-12-18,19.5,Put,0.0,0.0,0.02,100.0,0.0
NFLX,2026-12-18,20.0,Call,0.0,0.0,68.56,28.0,0.0
NFLX,2026-12-18,20.0,Put,0.0,0.0,0.01,9.0,0.0
NFLX,2026-12-18,21.0,Call,0.0,0.0,77.8,5.0,0.0
NFLX,2026-12-18,21.0,Put,0.0,0.0,0.07,450.0,0.0
NFLX,2026-12-18,22.0,Call,0.0,0.0,67.2,1.0,0.0
NFLX,2026-12-18,22.0,Put,0.0,0.0,0.11,750.0,0.0
NFLX,2026-12-18,23.0,Call,59.5,63.5,75.5,50.0,120.0
NFLX,2026-12-18,23.0,Put,0.0,0.0,0.02,1.0,0.0
NFLX,2026-12-18,24.0,Call,0.0,0.0,66.88,10.0,0.0
NFLX,2026-12-18,24.0,Put,0.0,0.0,0.05,1.0,0.0
NFLX,2026-12-18,25.0,Call,,,65.6,,
NFLX,2026-12-18,25.0,Put,0.0,0.0,0.05,5.0,0.0
NFLX,2026-12-18,26.0,Call,68.3,71.95,58.75,110.0,224.0
NFLX,2026-12-18,26.0,Put,0.0,0.0,0.03,3.0,0.0
NFLX,2026-12-18,27.0,Call,62.5,67.5,84.6,,20.0
NFLX,2026-12-18,27.0,Put,0.0,0.0,0.14,10.0,0.0
NFLX,2026-12-18,28.0,Call,,,95.91,,
NFLX,2026-12-18,28.0,Put,0.0,0.0,0.11,10.0,0.0
NFLX,2026-12-18,29.0,Call,0.0,0.0,71.3,1.0,0.0
NFLX,2026-12-18,29.0,Put,0.0,0.0,0.2,1.0,0.0
NFLX,2026-12-18,30.0,Call,0.0,0.0,63.4,1.0,0.0
NFLX,2026-12-18,30.0,Put,0.0,0.0,0.05,458.0,0.0
NFLX,2026-12-18,31.0,Call,0.0,0.0,62.45,1.0,0.0
NFLX,2026-12-18,31.0,Put,0.0,0.0,0.09,2.0,0.0
NFLX,2026-12-18,32.0,Call,0.0,0.0,58.72,1.0,0.0
NFLX,2026-12-18,32.0,Put,0.0,0.78,0.13,3.0,2188.0
NFLX,2026-12-18,33.0,Call,0.0,0.0,55.0,1.0,0.0
NFLX,2026-12-18,33.0,Put,0.0,0.0,0.5,50.0,0.0
NFLX,2026-12-18,34.0,Call,0.0,0.0,55.14,20.0,0.0
NFLX,2026-12-18,34.0,Put,0.0,0.0,0.14,17.0,0.0
NFLX,2026-12-18,35.0,Call,0.0,0.0,60.32,2.0,0.0
NFLX,2026-12-18,35.0,Put,0.0,0.0,0.08,15.0,0.0
NFLX,2026-12-18,36.0,Call,0.0,0.0,53.89,2.0,0.0
NFLX,2026-12-18,36.0,Put,0.0,0.0,0.09,10.0,0.0
NFLX,2026-12-18,37.0,Call,0.0,0.0,62.1,101.0,0.0
NFLX,2026-12-18,37.0,Put,0.0,0.0,0.15,1.0,0.0
NFLX,2026-12-18,38.0,Call,0.0,0.0,48.85,11.0,0.0
NFLX,2026-12-18,38.0,Put,0.0,0.0,0.24,43.0,0.0
NFLX,2026-12-18,39.0,Call,0.0,0.0,54.9,2.0,0.0
NFLX,2026-12-18,39.0,Put,0.0,0.68,0.22,1.0,1956.0
NFLX,2026-12-18,40.0,Call,0.0,0.0,49.0,2.0,0.0
NFLX,2026-12-18,40.0,Put,0.0,0.0,0.14,8.0,0.0
